Record Indicator,Order Number,Transaction Time,Buy/Sell Indicator,Activity Type,Volume Disclosed,Volume Original,Limit Price,Trigger Price,Market Order Flag,Stop Loss Flag,IO Flag
RM,A7666A360AEB80580EBC2C65981467E0,2021-01-20 13:41:04.650054912,B,1,67,67,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:04.650131200,B,4,64,64,2900,0,N,N,N
RM,A7666A360AEB80580EBC2C65981467E0,2021-01-20 13:41:04.650207488,B,4,63,63,2905,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:04.650283776,B,4,64,64,2910,0,N,N,N
RM,D83E20D84C4C0D0ED6678C5327DCC1C6,2021-01-20 13:41:04.650283776,S,1,66,66,2925,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:04.650375424,B,4,64,64,2890,0,N,N,N
RM,A7666A360AEB80580EBC2C65981467E0,2021-01-20 13:41:04.650451712,B,3,63,63,2905,0,N,N,N
RM,D83E20D84C4C0D0ED6678C5327DCC1C6,2021-01-20 13:41:04.650543104,S,3,66,66,2925,0,N,N,N
RM,DCA5EF1D113BA940F6874A0D3C20BB3A,2021-01-20 13:41:06.150085376,B,1,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:06.150161664,B,4,64,64,2900,0,N,N,N
RM,DCA5EF1D113BA940F6874A0D3C20BB3A,2021-01-20 13:41:06.150268672,B,3,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:06.150329600,B,4,64,64,2890,0,N,N,N
RM,A7FFC54E8F14C651EBD7C7EB50051153,2021-01-20 13:41:07.650070272,B,1,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:07.650146560,B,4,64,64,2900,0,N,N,N
RM,A7FFC54E8F14C651EBD7C7EB50051153,2021-01-20 13:41:07.650222848,B,3,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:07.650283776,B,4,64,64,2890,0,N,N,N
RM,49AAC8E8400ED3D634A7E979F87B0334,2021-01-20 13:41:09.150054912,B,1,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:09.150131200,B,4,64,64,2900,0,N,N,N
RM,49AAC8E8400ED3D634A7E979F87B0334,2021-01-20 13:41:09.150207488,B,3,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:09.150283776,B,4,64,64,2890,0,N,N,N
RM,E90C1EC500F66DE6F16E8774E8EAE8E9,2021-01-20 13:41:10.650054912,B,1,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:10.650146560,B,4,64,64,2900,0,N,N,N
RM,E90C1EC500F66DE6F16E8774E8EAE8E9,2021-01-20 13:41:10.650222848,B,3,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:10.650299136,B,4,64,64,2890,0,N,N,N
RM,350187D694EB0E1013841A3350B640AC,2021-01-20 13:41:12.150070272,B,1,67,67,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:12.150146560,B,4,64,64,2900,0,N,N,N
RM,350187D694EB0E1013841A3350B640AC,2021-01-20 13:41:12.150222848,B,3,67,67,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:12.150299136,B,4,64,64,2890,0,N,N,N
RM,5ABDE3A9E6306DC85CDEE34BC6D60D97,2021-01-20 13:41:13.650070272,B,1,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:13.650146560,B,4,64,64,2900,0,N,N,N
RM,5ABDE3A9E6306DC85CDEE34BC6D60D97,2021-01-20 13:41:13.650222848,B,3,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:13.650299136,B,4,64,64,2890,0,N,N,N
RM,DF42520260221EA704D3D58BB65CF44E,2021-01-20 13:41:15.150070272,B,1,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:15.150146560,B,4,64,64,2900,0,N,N,N
RM,DF42520260221EA704D3D58BB65CF44E,2021-01-20 13:41:15.150222848,B,3,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:15.150283776,B,4,64,64,2890,0,N,N,N
RM,686435A3D0F163938D9A7604B4383C84,2021-01-20 13:41:16.650054912,B,1,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:16.650131200,B,4,64,64,2900,0,N,N,N
RM,686435A3D0F163938D9A7604B4383C84,2021-01-20 13:41:16.650207488,B,3,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:16.650268672,B,4,64,64,2890,0,N,N,N
RM,7B782C344DE7BE97EC938B0187913B86,2021-01-20 13:41:17.722869760,S,4,25,204,2930,0,N,N,N
RM,58F13AC988862DE8187FE4981D2E4D0F,2021-01-20 13:41:20.400161792,B,1,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:20.400222720,B,4,64,64,2900,0,N,N,N
RM,58F13AC988862DE8187FE4981D2E4D0F,2021-01-20 13:41:20.400360192,B,3,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:20.400436480,B,4,64,64,2890,0,N,N,N
RM,8632CDA5ACF07066DE389C05BBFD30B1,2021-01-20 13:41:50.400161792,B,1,63,63,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:50.400238080,B,4,64,64,2900,0,N,N,N
RM,8632CDA5ACF07066DE389C05BBFD30B1,2021-01-20 13:41:50.400451584,B,3,63,63,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:50.400512768,B,4,64,64,2890,0,N,N,N
RM,9F9EFDD1C0A1CEEA94C62794AA7146D3,2021-01-20 13:41:51.900146432,B,1,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:51.900238080,B,4,64,64,2900,0,N,N,N
RM,9F9EFDD1C0A1CEEA94C62794AA7146D3,2021-01-20 13:41:51.900482304,B,3,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:51.900543232,B,4,64,64,2890,0,N,N,N
RM,F51EC6166215E2CC3E18313E509AA4D2,2021-01-20 13:41:53.400146432,B,1,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:53.400222720,B,4,64,64,2900,0,N,N,N
RM,F51EC6166215E2CC3E18313E509AA4D2,2021-01-20 13:41:53.400299008,B,3,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:53.400360192,B,4,64,64,2890,0,N,N,N
RM,9AD4CA8CAA8A922D6939AEEA797A9CAB,2021-01-20 13:41:54.900146432,B,1,67,67,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:54.900238080,B,4,64,64,2900,0,N,N,N
RM,9AD4CA8CAA8A922D6939AEEA797A9CAB,2021-01-20 13:41:54.900299008,B,3,67,67,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:54.900375296,B,4,64,64,2890,0,N,N,N
RM,63C7B5856821E6F25928565B3CB5B22B,2021-01-20 13:41:56.400146432,B,1,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:56.400238080,B,4,64,64,2900,0,N,N,N
RM,63C7B5856821E6F25928565B3CB5B22B,2021-01-20 13:41:56.400299008,B,3,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:56.400375296,B,4,64,64,2890,0,N,N,N
RM,8835B920335CD79098B9D6D4ABA132A5,2021-01-20 13:41:57.900131328,B,1,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:57.900222720,B,4,64,64,2900,0,N,N,N
RM,8835B920335CD79098B9D6D4ABA132A5,2021-01-20 13:41:57.900299008,B,3,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:57.900360192,B,4,64,64,2890,0,N,N,N
RM,A2F4F83BAAB5818745FE50F09D054C62,2021-01-20 13:41:59.400115968,B,1,64,64,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:59.400192256,B,4,64,64,2900,0,N,N,N
RM,A2F4F83BAAB5818745FE50F09D054C62,2021-01-20 13:41:59.400253184,B,3,64,64,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:41:59.400329472,B,4,64,64,2890,0,N,N,N
RM,8EBADFB5F68FE8568D741496E0971282,2021-01-20 13:42:00.900146432,B,1,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:00.900222720,B,4,64,64,2900,0,N,N,N
RM,8EBADFB5F68FE8568D741496E0971282,2021-01-20 13:42:00.900390656,B,3,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:00.900466944,B,4,64,64,2890,0,N,N,N
RM,1F3DB3DBD536A70943F2246B984EF3B5,2021-01-20 13:42:02.400146432,B,1,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:02.400222720,B,4,64,64,2900,0,N,N,N
RM,1F3DB3DBD536A70943F2246B984EF3B5,2021-01-20 13:42:02.400299008,B,3,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:02.400360192,B,4,64,64,2890,0,N,N,N
RM,09A44F6538B4E7726BD537D88F323C6C,2021-01-20 13:42:03.900146432,B,1,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:03.900222720,B,4,64,64,2900,0,N,N,N
RM,09A44F6538B4E7726BD537D88F323C6C,2021-01-20 13:42:03.900299008,B,3,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:03.900375296,B,4,64,64,2890,0,N,N,N
RM,8EE7EBEF0CCE2A5A87F3C1847A79314B,2021-01-20 13:42:05.400146432,B,1,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:05.400222720,B,4,64,64,2900,0,N,N,N
RM,8EE7EBEF0CCE2A5A87F3C1847A79314B,2021-01-20 13:42:05.400299008,B,3,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:05.400360192,B,4,64,64,2890,0,N,N,N
RM,73CF8AE68F8D709DC1E8D0B0F184D6DD,2021-01-20 13:42:06.900131328,B,1,63,63,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:06.900207616,B,4,64,64,2900,0,N,N,N
RM,73CF8AE68F8D709DC1E8D0B0F184D6DD,2021-01-20 13:42:06.900283904,B,3,63,63,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:06.900344832,B,4,64,64,2890,0,N,N,N
RM,0B8542A5E9AE82F0F40845C311267DF8,2021-01-20 13:42:08.400146432,B,1,64,64,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:08.400222720,B,4,64,64,2900,0,N,N,N
RM,0B8542A5E9AE82F0F40845C311267DF8,2021-01-20 13:42:08.401214720,B,3,64,64,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:08.401291008,B,4,64,64,2890,0,N,N,N
RM,EB46AAD882245FD7E518537428F60F40,2021-01-20 13:42:09.900161792,B,1,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:09.900238080,B,4,64,64,2900,0,N,N,N
RM,EB46AAD882245FD7E518537428F60F40,2021-01-20 13:42:09.900527872,B,3,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:42:09.900589056,B,4,64,64,2890,0,N,N,N
RM,24DD7ECA6AA0A72D6708AA4608388C8A,2021-01-20 13:42:10.939605760,S,4,30,283,2930,0,N,N,N
RM,7B782C344DE7BE97EC938B0187913B86,2021-01-20 13:42:16.224731392,S,4,25,204,2930,0,N,N,N
RM,F1C7BD9CA17CFD92D82E1C1CB8EDA2F7,2021-01-20 13:44:23.833297664,B,1,0,235,0,0,Y,N,N
RM,37F934C811196ABFD70AE26164ED166A,2021-01-20 13:44:23.833450240,B,1,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:23.833526528,B,4,64,64,2900,0,N,N,N
RM,37F934C811196ABFD70AE26164ED166A,2021-01-20 13:44:23.833724928,B,3,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:23.833786112,B,4,64,64,2890,0,N,N,N
RM,AD03F1071652421369931C5267C53C6A,2021-01-20 13:44:24.900146432,B,1,63,63,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:24.900222720,B,4,64,64,2900,0,N,N,N
RM,AD03F1071652421369931C5267C53C6A,2021-01-20 13:44:24.900344832,B,3,63,63,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:24.900405760,B,4,64,64,2890,0,N,N,N
RM,DB7BC49E4CAB221D91A24F6D15300E96,2021-01-20 13:44:26.400146432,B,1,67,67,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:26.400222720,B,4,64,64,2900,0,N,N,N
RM,DB7BC49E4CAB221D91A24F6D15300E96,2021-01-20 13:44:26.400299008,B,3,67,67,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:26.400375296,B,4,64,64,2890,0,N,N,N
RM,8C0E92C0B81857C590486E7C570203D5,2021-01-20 13:44:27.900146432,B,1,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:27.900222720,B,4,64,64,2900,0,N,N,N
RM,8C0E92C0B81857C590486E7C570203D5,2021-01-20 13:44:27.900299008,B,3,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:27.900375296,B,4,64,64,2890,0,N,N,N
RM,3D3EE156E750D216DD7C3669B531905D,2021-01-20 13:44:29.400131328,B,1,64,64,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:29.400207616,B,4,64,64,2900,0,N,N,N
RM,3D3EE156E750D216DD7C3669B531905D,2021-01-20 13:44:29.400299008,B,3,64,64,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:29.400375296,B,4,64,64,2890,0,N,N,N
RM,BE5F63D0F343D97D796BA0E8932DC31F,2021-01-20 13:44:30.900131328,B,1,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:30.900207616,B,4,64,64,2900,0,N,N,N
RM,BE5F63D0F343D97D796BA0E8932DC31F,2021-01-20 13:44:30.901214720,B,3,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:30.901291008,B,4,64,64,2890,0,N,N,N
RM,7684DFF43D488F2D508049B6AA6A7508,2021-01-20 13:44:32.400131328,B,1,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:32.400207616,B,4,64,64,2900,0,N,N,N
RM,7684DFF43D488F2D508049B6AA6A7508,2021-01-20 13:44:32.400283904,B,3,65,65,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:32.400344832,B,4,64,64,2890,0,N,N,N
RM,DC9B80F43E8BD027F581D2EEE96CEF76,2021-01-20 13:44:33.900146432,B,1,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:33.900238080,B,4,64,64,2900,0,N,N,N
RM,DC9B80F43E8BD027F581D2EEE96CEF76,2021-01-20 13:44:33.900344832,B,3,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:33.900405760,B,4,64,64,2890,0,N,N,N
RM,12FA983097DA22E138F2ACA841B90169,2021-01-20 13:44:35.400146432,B,1,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:35.400207616,B,4,64,64,2900,0,N,N,N
RM,12FA983097DA22E138F2ACA841B90169,2021-01-20 13:44:35.400329472,B,3,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:35.400405760,B,4,64,64,2890,0,N,N,N
RM,D9B3CA5315AB8B112FE0369912B706B8,2021-01-20 13:44:39.150146560,B,1,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:39.150222848,B,4,64,64,2900,0,N,N,N
RM,D9B3CA5315AB8B112FE0369912B706B8,2021-01-20 13:44:39.151214592,B,3,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:39.151275520,B,4,64,64,2890,0,N,N,N
RM,5F02BF92395F957072C715CB245BA51B,2021-01-20 13:44:40.650146560,B,1,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:40.650222848,B,4,64,64,2900,0,N,N,N
RM,5F02BF92395F957072C715CB245BA51B,2021-01-20 13:44:42.150146560,B,3,69,69,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:42.150222848,B,4,64,64,2890,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.650161664,B,1,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.650329600,B,4,64,64,2900,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.650604288,B,4,65,65,2905,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.650650112,B,4,64,64,2910,0,N,N,N
RM,1BC85DD8D079DB0B5D07FF12EA37DD1E,2021-01-20 13:44:43.650588928,S,1,70,70,2925,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.650680576,B,4,64,64,2890,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.650894080,B,4,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.650970368,B,4,64,64,2900,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.651046656,B,4,68,68,2905,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.651107840,B,4,64,64,2890,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.651184128,B,4,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.651245056,B,4,64,64,2900,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.651321344,B,4,68,68,2905,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.651382528,B,4,64,64,2890,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.651458816,B,4,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.651519744,B,4,64,64,2900,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.651580928,B,4,68,68,2905,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.651657216,B,4,64,64,2890,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.651733504,B,4,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.651794432,B,4,64,64,2900,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.651855360,B,4,68,68,2905,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.651931648,B,4,64,64,2890,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.652007936,B,4,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.652084224,B,4,64,64,2900,0,N,N,N
RM,E080D86524AAF9E3521F3A4F7756E912,2021-01-20 13:44:43.652160768,B,3,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:43.652221696,B,4,64,64,2890,0,N,N,N
RM,1BC85DD8D079DB0B5D07FF12EA37DD1E,2021-01-20 13:44:43.652237056,S,3,70,70,2925,0,N,N,N
RM,D5A79C253DC856058B4F62D2ED27EA56,2021-01-20 13:44:45.150131200,B,1,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:45.152389632,B,4,64,64,2900,0,N,N,N
RM,D5A79C253DC856058B4F62D2ED27EA56,2021-01-20 13:44:45.152572672,B,3,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:45.152603136,B,4,64,64,2890,0,N,N,N
RM,E4DCBEEE2FED75B4386A2139A3981961,2021-01-20 13:44:46.650146560,B,1,67,67,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:46.650222848,B,4,64,64,2900,0,N,N,N
RM,E4DCBEEE2FED75B4386A2139A3981961,2021-01-20 13:44:46.650390528,B,3,67,67,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:46.650451712,B,4,64,64,2890,0,N,N,N
RM,25FD04ABEE3419D49B11D21378A1A681,2021-01-20 13:44:48.150131200,B,1,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:48.150207488,B,4,64,64,2900,0,N,N,N
RM,25FD04ABEE3419D49B11D21378A1A681,2021-01-20 13:44:48.150283776,B,3,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:48.150360064,B,4,64,64,2890,0,N,N,N
RM,C9611012A1DD94BB71D33075974F8A23,2021-01-20 13:44:49.650131200,B,1,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:49.650207488,B,4,64,64,2900,0,N,N,N
RM,C9611012A1DD94BB71D33075974F8A23,2021-01-20 13:44:49.650283776,B,3,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:49.650344960,B,4,64,64,2890,0,N,N,N
RM,5F572A67DB33A2A26CE060163EEF7838,2021-01-20 13:44:51.150161664,B,1,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:51.150237952,B,4,64,64,2900,0,N,N,N
RM,5F572A67DB33A2A26CE060163EEF7838,2021-01-20 13:44:51.150390528,B,3,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:51.153015040,B,4,64,64,2890,0,N,N,N
RM,EE9B8E5A8B23BDB74EAD2AF99B860428,2021-01-20 13:44:52.038726912,S,1,0,4,2925,0,N,N,N
RM,C3BEF88146F32DB812DB24992729D5C2,2021-01-20 13:44:52.038818304,B,1,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:52.038894592,B,4,64,64,2900,0,N,N,N
RM,C3BEF88146F32DB812DB24992729D5C2,2021-01-20 13:44:52.038955776,B,3,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:52.039032064,B,4,64,64,2890,0,N,N,N
RM,E235FC25269C90C307DEE926A63EDD64,2021-01-20 13:44:53.400055040,B,1,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:53.400131328,B,4,64,64,2900,0,N,N,N
RM,E235FC25269C90C307DEE926A63EDD64,2021-01-20 13:44:53.400207616,B,3,66,66,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:53.400283904,B,4,64,64,2890,0,N,N,N
RM,7A9BD591BEAFECC3353204FB795DA989,2021-01-20 13:44:54.900070144,B,1,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:54.900146432,B,4,64,64,2900,0,N,N,N
RM,7A9BD591BEAFECC3353204FB795DA989,2021-01-20 13:44:54.900222720,B,3,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:54.900283904,B,4,64,64,2890,0,N,N,N
RM,F4289BF82512B58C85E6761E74B6D822,2021-01-20 13:44:56.400085504,B,1,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:56.400161792,B,4,64,64,2900,0,N,N,N
RM,F4289BF82512B58C85E6761E74B6D822,2021-01-20 13:44:56.400238080,B,3,68,68,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:56.400299008,B,4,64,64,2890,0,N,N,N
RM,22D7E9C8C9E8B50E24A4B32083C0DDC9,2021-01-20 13:44:57.900146432,B,1,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:57.900436480,B,4,64,64,2900,0,N,N,N
RM,22D7E9C8C9E8B50E24A4B32083C0DDC9,2021-01-20 13:44:57.901245184,B,3,70,70,2895,0,N,N,N
RM,DADB5B3B57FCE7E49DCEBC29E1FFC891,2021-01-20 13:44:57.901306112,B,4,64,64,2890,0,N,N,N
RM,0BECBA2645C04B7F528A8D759A552545,2021-01-20 13:44:59.400146432,B,1,64,64,2895,0,N,N,N
